income,total_debt,num_late_payments,payment_history_score,credit_utilization,age,employment_years,loan_purpose,target,debt_to_income,avg_payment_delay,credit_score_cat
17347,26934,10,300,36,45,0,car,0,1.5525709015448466,10.0,low
16547,33056,9,300,5,58,17,personal,0,1.9975827894609621,0.5,low
36712,5173,11,300,56,41,5,home,0,0.14090376705799035,1.8333333333333333,low
29624,55953,4,300,59,50,12,business,0,1.8887088607594937,0.3076923076923077,low
36467,42985,5,300,73,28,6,home,0,1.178704617747066,0.7142857142857143,low
38255,44456,2,300,200,29,21,car,0,1.1620660811375993,0.09090909090909091,low
74796,6959,1,300,99,28,7,personal,0,0.09303849084856344,0.125,low
60936,27948,6,300,32,42,2,personal,0,0.4586376093342304,2.0,low
53613,22588,1,300,165,37,2,home,0,0.42130786734808073,0.3333333333333333,low
24834,34083,3,300,106,60,12,car,0,1.3723776927722973,0.23076923076923078,low
44956,22716,7,300,121,41,9,home,0,0.5052828258113309,0.7,low
49804,9767,9,300,45,40,5,education,0,0.19610480875414116,1.5,low
53112,49265,3,300,103,66,11,business,0,0.9275506938037769,0.25,low
46749,10634,1,300,111,42,4,home,0,0.22746524064171122,0.2,low
116662,55797,5,300,124,74,22,car,0,0.47827503150099004,0.21739130434782608,low
26121,30413,1,300,101,59,5,car,0,1.1642676671005283,0.16666666666666666,low
36696,5664,1,300,72,79,15,personal,0,0.15434504182903236,0.0625,low
43201,35627,2,300,13,36,25,personal,0,0.82466089532892,0.07692307692307693,low
32658,22219,7,300,17,44,8,home,0,0.6803331394102697,0.7777777777777778,low
66092,1384,0,300,200,47,9,personal,0,0.02094019033785726,0.0,low
25621,10400,11,300,200,46,6,car,0,0.40590117867457653,1.5714285714285714,low
25353,11535,3,300,71,34,15,car,0,0.4549577975861797,0.1875,low
36302,51550,3,300,103,53,5,personal,0,1.419992838057461,0.5,low
24845,32744,2,300,38,58,6,personal,1,1.3178781292763422,0.2857142857142857,low
18204,43445,7,300,31,38,3,personal,0,2.3864322988190056,1.75,low
16455,16542,6,300,29,55,9,education,0,1.0052260573650948,0.6,low
32217,17767,5,300,94,34,19,car,0,0.5514619156992985,0.25,low
31818,41378,2,300,2,55,2,personal,0,1.300417989251705,0.6666666666666666,low
55155,1752,4,300,200,45,10,car,0,0.03176444992385235,0.36363636363636365,low
83575,12703,2,300,200,53,16,education,0,0.15199339523308128,0.11764705882352941,low
39181,17944,5,300,200,35,16,car,0,0.4579653922719616,0.29411764705882354,low
51391,40356,5,300,43,41,6,business,0,0.785258405977584,0.7142857142857143,low
54216,35060,3,300,66,74,2,home,0,0.6466606414962097,1.0,low
15980,46275,3,300,97,63,0,home,0,2.8956260559414306,3.0,low
46389,20352,1,300,200,65,21,personal,0,0.4387152403535245,0.045454545454545456,low
37228,46079,6,300,200,38,7,home,0,1.2377179080824088,0.75,low
37428,10837,3,300,153,57,3,education,0,0.2895348526543589,0.75,low
28179,12617,6,300,104,42,28,home,0,0.44772888573456354,0.20689655172413793,low
58847,5219,2,300,199,25,15,home,0,0.08868610657966286,0.125,low
56537,22403,1,300,147,32,8,home,0,0.3962467720824932,0.1111111111111111,low
76384,13566,4,300,141,40,13,home,0,0.17760031419781372,0.2857142857142857,low
22723,44112,1,300,200,39,5,personal,0,1.9412075338848793,0.16666666666666666,low
25470,23231,6,300,92,47,19,car,0,0.9120568489654902,0.3,low
29781,17509,4,300,173,25,11,personal,1,0.5879054462426969,0.3333333333333333,low
48567,7793,0,300,61,35,12,education,0,0.16045544391368802,0.0,low
20328,30051,2,300,36,44,9,car,0,1.4782330660632594,0.2,low
38768,44712,0,300,165,50,2,education,0,1.1532925791224948,0.0,low
48959,47493,4,300,78,38,0,education,0,0.9700367647058824,4.0,low
53368,11000,4,300,31,43,18,personal,0,0.20611216249133393,0.21052631578947367,low
37121,27695,1,300,112,46,3,car,0,0.7460535531490761,0.25,low
25498,7461,1,300,80,26,10,car,1,0.2925997097925409,0.09090909090909091,low
47257,12584,2,300,1,42,21,personal,0,0.266282957382877,0.09090909090909091,low
40467,17150,11,300,41,35,4,personal,0,0.42379163783730356,2.2,low
64627,10654,6,300,28,39,7,personal,0,0.1648511481091787,0.75,low
34134,8441,5,300,200,79,8,car,0,0.24728284751721108,0.5555555555555556,low
17846,43424,2,300,120,60,8,personal,0,2.4331260155768475,0.2222222222222222,low
42863,4325,1,300,98,50,3,education,0,0.10090052258305338,0.25,low
23817,17315,1,300,200,39,0,education,0,0.7269711982534218,1.0,low
25659,12494,1,300,56,64,4,home,0,0.48690568978955573,0.2,low
26403,4051,8,300,130,40,6,education,0,0.15342372367823057,1.1428571428571428,low
37558,7169,8,300,75,41,12,home,0,0.19087302643840356,0.6153846153846154,low
15602,20503,1,300,53,60,16,car,1,1.3140421713772992,0.058823529411764705,low
24287,42670,0,300,55,66,5,personal,0,1.75683465085639,0.0,low
69723,33903,9,300,200,50,14,home,0,0.486245769032184,0.6,low
38291,46498,7,300,62,25,4,home,0,1.2143006372088165,1.4,low
35753,21984,5,300,200,51,12,home,0,0.6148682664876657,0.38461538461538464,low
16107,52229,12,300,108,38,5,personal,0,3.2424261236652594,2.0,low
15400,65180,8,300,20,74,7,education,0,4.232192714758782,1.0,low
35166,16796,4,300,29,46,14,car,0,0.4776068473284613,0.26666666666666666,low
44556,22179,7,300,200,38,6,personal,0,0.4977669053122966,1.0,low
41879,5940,5,300,180,41,14,personal,0,0.14183381088825214,0.3333333333333333,low
28200,20172,1,300,200,41,13,car,0,0.7152937839083721,0.07142857142857142,low
28420,31679,7,300,69,40,4,business,0,1.114633545617677,1.4,low
47315,1410,2,300,19,42,18,personal,0,0.02979964494040071,0.10526315789473684,low
19529,5719,1,300,185,30,18,business,0,0.29283154121863797,0.05263157894736842,low
50087,21694,3,300,54,28,10,home,0,0.43311771282542727,0.2727272727272727,low
42631,22554,4,300,121,47,3,personal,0,0.5290392193657346,1.0,low
59302,45148,3,300,200,41,21,education,0,0.7613105576446385,0.13636363636363635,low
38619,12129,1,300,36,33,8,car,0,0.31406007250129464,0.1111111111111111,low
69708,43033,5,300,196,45,4,car,0,0.6173234446054312,1.0,low
21286,47676,8,300,16,33,0,home,0,2.2396767980457555,8.0,low
32641,1327,3,300,158,26,13,home,0,0.040653146253293304,0.21428571428571427,low
16121,38210,1,300,36,33,0,personal,0,2.3700533432576605,1.0,low
70686,69581,5,300,200,52,12,home,0,0.9843535586458614,0.38461538461538464,low
73779,1128,3,300,195,32,7,car,0,0.015288696123610735,0.375,low
17736,39790,7,300,101,42,6,education,0,2.2433331454022665,1.0,low
48423,1111,7,300,103,26,14,home,0,0.022943168676689246,0.4666666666666667,low
15470,31952,2,300,134,56,0,personal,0,2.065283433520781,2.0,low
41735,27781,7,300,6,29,0,home,0,0.665636381061913,7.0,low
20481,9447,9,300,54,27,14,car,0,0.4612342544673372,0.6,low
35300,30365,4,300,172,62,3,car,0,0.8601739327497805,1.0,low
23373,8719,1,300,182,64,15,home,0,0.3730213057243091,0.0625,low
25561,37763,2,300,119,56,2,home,0,1.477310069634614,0.6666666666666666,low
32374,37367,1,300,168,71,5,personal,0,1.1541930501930502,0.16666666666666666,low
41981,30023,3,300,116,48,3,personal,0,0.7151398218284026,0.75,low
39102,16191,7,300,170,46,17,home,1,0.4140603022785975,0.3888888888888889,low
15105,16521,4,300,146,55,8,business,0,1.0936713888521117,0.4444444444444444,low
97843,35726,12,300,146,65,3,personal,0,0.36513225133886595,3.0,low
49246,2283,3,300,150,27,7,personal,0,0.04635815379617032,0.375,low
36919,24863,6,300,91,37,2,car,0,0.6734290357529794,2.0,low
15360,25765,11,300,109,33,6,car,0,1.6772996549703796,1.5714285714285714,low
43612,23988,5,300,200,37,10,car,0,0.5500194896017243,0.45454545454545453,low
48717,66421,3,300,200,52,3,personal,0,1.3633769859189622,0.75,low
44213,34055,3,300,178,30,12,personal,0,0.7702311485049984,0.23076923076923078,low
19078,31609,7,300,110,32,1,home,0,1.6567430158813354,3.5,low
25442,5677,8,300,200,75,9,car,0,0.22312620367095076,0.8,low
25199,49351,4,300,195,53,8,personal,0,1.958373015873016,0.4444444444444444,low
21814,15759,1,300,200,80,9,personal,0,0.7223928489571396,0.1,low
49196,20072,6,300,21,30,8,personal,0,0.40799235725755634,0.6666666666666666,low
20630,21756,6,300,22,42,6,personal,0,1.054529591391595,0.8571428571428571,low
23870,29146,2,300,8,46,26,car,1,1.2209794311088769,0.07407407407407407,low
65287,25201,5,300,200,50,2,education,0,0.3859974267859331,1.6666666666666667,low
42078,15043,3,300,7,30,6,business,0,0.35749423703034766,0.42857142857142855,low
57156,34200,2,300,200,35,3,home,0,0.598351907902794,0.5,low
65434,20244,7,300,3,26,11,education,0,0.3093757163597463,0.5833333333333334,low
52603,1565,3,300,143,41,9,personal,0,0.02975058930879781,0.3,low
82446,8886,2,300,39,64,25,home,0,0.10777833032129731,0.07692307692307693,low
27967,22773,3,300,109,68,9,personal,0,0.8142520022883295,0.3,low
61962,16819,9,300,113,42,27,education,0,0.2714361796556009,0.32142857142857145,low
33433,46452,5,300,14,61,13,personal,0,1.3893641203565232,0.35714285714285715,low
30487,26715,1,300,200,30,5,home,0,0.8762463920230911,0.16666666666666666,low
15440,20548,8,300,104,31,2,car,0,1.3307428275370765,2.6666666666666665,low
72558,11523,7,300,10,40,4,business,0,0.15880869361485137,1.4,low
71241,2127,1,300,109,57,18,car,0,0.02985598382976334,0.05263157894736842,low
23376,49947,7,300,4,54,5,personal,0,2.136587243872182,1.1666666666666667,low
23030,43711,12,300,33,39,0,personal,0,1.897920194520429,12.0,low
26549,6358,4,300,200,41,12,home,0,0.23947269303201507,0.3076923076923077,low
32815,19075,2,300,64,43,16,education,0,0.5812713310580204,0.11764705882352941,low
19883,15325,7,300,43,44,16,education,0,0.7707201770267552,0.4117647058823529,low
53361,5587,2,300,14,41,3,car,0,0.1046999737641018,0.5,low
22607,5332,5,300,134,31,0,personal,0,0.23584571832979476,5.0,low
32866,43365,6,300,200,59,4,personal,0,1.3194085252685064,1.2,low
44676,17875,0,300,40,54,5,business,1,0.40009400810260315,0.0,low
32695,33903,5,300,48,27,25,personal,0,1.0369158306826523,0.19230769230769232,low
48292,15950,6,300,200,65,3,education,0,0.3302756093015551,1.5,low
54907,60741,5,300,200,36,6,personal,0,1.1062322430246958,0.7142857142857143,low
87352,21504,5,300,200,80,7,business,0,0.2461735716002885,0.625,low
26339,9791,2,300,200,35,7,personal,0,0.3717160212604404,0.25,low
26734,11203,6,300,131,29,15,personal,0,0.419038713297176,0.375,low
16686,40694,12,300,200,30,1,car,0,2.438664828908731,6.0,low
52562,8840,6,300,78,30,4,personal,0,0.16817913741605311,1.2,low
32633,1682,1,300,20,47,14,home,0,0.05154133725562297,0.06666666666666667,low
36345,11502,3,300,156,26,7,car,0,0.3164584823639465,0.375,low
32456,23623,6,300,168,38,10,car,0,0.727824506269834,0.5454545454545454,low
35983,24448,4,300,18,30,6,personal,0,0.6794130724766563,0.5714285714285714,low
21592,11853,3,300,55,46,9,personal,0,0.5489278932987542,0.3,low
89097,35209,5,300,200,80,17,personal,0,0.39517160879032076,0.2777777777777778,low
51811,37937,2,300,134,53,4,personal,0,0.7322048946190072,0.4,low
56999,14693,1,300,70,27,5,education,1,0.25777192982456143,0.16666666666666666,low
56504,32088,7,300,74,37,14,personal,0,0.567878948765596,0.4666666666666667,low
73958,4196,6,300,110,26,2,education,0,0.05673413648102327,2.0,low
83263,13296,5,300,200,26,1,car,0,0.159684857801691,2.5,low
20952,10844,6,300,200,31,12,home,0,0.5175392545220255,0.46153846153846156,low
63941,58530,10,300,200,38,17,personal,0,0.9153607957211223,0.5555555555555556,low
45935,3465,4,300,182,41,20,personal,0,0.07543103448275862,0.19047619047619047,low
38017,32728,4,300,45,29,5,car,0,0.8608553842916513,0.6666666666666666,low
63584,57784,1,300,200,47,7,home,0,0.9087677911457105,0.125,low
32422,12610,3,300,68,26,30,personal,0,0.3889214446534867,0.0967741935483871,low
39523,1612,4,300,76,65,7,home,0,0.04078534561279223,0.5,low
47052,56771,8,300,57,62,5,personal,0,1.2065330584659852,1.3333333333333333,low
69467,41790,0,300,200,70,0,personal,0,0.601571946795647,0.0,low
21955,8308,5,300,60,28,17,car,0,0.37839314993623613,0.2777777777777778,low
64786,10986,4,300,149,38,6,home,0,0.16957105592171268,0.5714285714285714,low
29849,9396,2,300,85,43,10,personal,0,0.3147738693467337,0.18181818181818182,low
25653,45495,3,300,92,53,2,personal,0,1.7734076557262026,1.0,low
61649,9254,4,300,159,64,5,education,0,0.15010543390105435,0.6666666666666666,low
30523,5456,10,300,34,25,7,personal,0,0.17874459441750754,1.25,low
52475,18527,4,300,132,45,1,home,0,0.3530566354142846,2.0,low
69787,48918,1,300,114,64,8,education,0,0.7009514529718577,0.1111111111111111,low
34842,23603,6,300,144,36,1,personal,0,0.6774100967195706,3.0,low
68649,40626,3,300,25,80,2,personal,0,0.5917844136926439,1.0,low
48414,4933,0,300,36,70,5,home,0,0.10188991015181245,0.0,low
34290,34415,3,300,144,46,12,personal,0,1.0036161091831677,0.23076923076923078,low
26321,31877,2,300,200,56,8,education,0,1.2110401945140947,0.2222222222222222,low
20325,51739,4,300,197,33,9,car,0,2.545459018006494,0.4,low
53601,5502,2,300,149,27,3,home,0,0.10264542367822097,0.5,low
23560,41892,5,300,75,41,1,personal,0,1.778023004116973,2.5,low
21911,26463,0,300,37,59,3,home,0,1.2076944140197152,0.0,low
22676,19773,4,300,87,39,9,car,0,0.8719407329011774,0.4,low
33789,43569,12,300,93,32,0,car,0,1.2894051494525007,12.0,low
17920,17117,5,300,11,39,11,personal,1,0.9551364321187433,0.4166666666666667,low
19809,13091,6,300,200,29,12,business,0,0.6608278647147905,0.46153846153846156,low
24127,20162,4,300,182,57,10,personal,0,0.8356266578249337,0.36363636363636365,low
19341,4639,4,300,62,30,20,car,0,0.2398407610381553,0.19047619047619047,low
60714,35915,6,300,92,51,7,business,0,0.5915342172445031,0.75,low
52908,9607,2,300,169,80,2,education,0,0.18157591336067588,0.6666666666666666,low
29270,12933,12,300,13,37,4,personal,0,0.44183663011171465,2.4,low
47556,56110,9,300,84,45,4,personal,0,1.1798473410854344,1.8,low
112867,5416,0,300,200,46,1,home,0,0.04798525711450544,0.0,low
22985,54153,2,300,60,55,10,business,0,2.355912294440094,0.18181818181818182,low
17573,22497,0,300,155,58,0,home,0,1.2801297371116422,0.0,low
23564,48183,2,300,132,50,2,education,0,2.044684914067473,0.6666666666666666,low
35453,37819,2,300,35,60,6,car,0,1.0667061544536582,0.2857142857142857,low
34184,27090,2,300,12,26,10,car,0,0.7924528301886793,0.18181818181818182,low
15285,38450,4,300,200,80,3,car,0,2.5153735444197305,1.0,low
31817,51637,7,300,3,32,4,business,0,1.6228864164938086,1.4,low
15704,13227,1,300,167,72,11,car,0,0.8422158548233046,0.08333333333333333,low
28275,36486,2,300,79,56,1,personal,0,1.2903522421841844,1.0,low
41258,9788,6,300,21,63,23,car,0,0.2372330885382583,0.25,low
19923,23057,2,300,29,49,18,home,0,1.157247540654487,0.10526315789473684,low
58659,45691,1,300,194,38,2,personal,0,0.7789123764064099,0.3333333333333333,low
32864,16637,8,300,11,33,16,car,0,0.5062224250722653,0.47058823529411764,low
18564,23548,1,300,150,56,2,car,0,1.2684082951791005,0.3333333333333333,low
46225,7229,7,300,38,72,5,business,0,0.15638385324276383,1.1666666666666667,low
86907,1142,5,300,67,50,25,car,0,0.013140332305426428,0.19230769230769232,low
24488,34010,10,300,108,35,13,home,0,1.3887868022377394,0.7142857142857143,low
26216,13856,5,300,4,29,24,car,0,0.5285120341762978,0.2,low
47656,10489,3,300,200,28,12,personal,0,0.2200935854124263,0.23076923076923078,low
39691,3718,0,300,15,73,0,business,1,0.09367126876952535,0.0,low
139559,2437,3,300,200,55,2,business,0,0.017462023502436228,1.0,low
40504,21903,4,300,30,35,3,business,0,0.5407480557955808,1.0,low
48187,55364,11,300,200,53,5,home,0,1.148916742757533,1.8333333333333333,low
28860,14090,0,300,43,40,14,car,0,0.4882020720002772,0.0,low
23974,17135,2,300,41,26,2,personal,0,0.7147028154327424,0.6666666666666666,low
16873,11282,3,300,95,32,14,home,0,0.6686025838568211,0.2,low
17472,11541,1,300,98,32,11,car,0,0.6605047788015795,0.08333333333333333,low
35657,49729,6,300,159,39,4,car,0,1.394609905210612,1.2,low
67721,37881,6,300,187,49,13,car,0,0.5593603260388057,0.42857142857142855,low
45277,15551,0,300,9,42,16,personal,0,0.3434559830381201,0.0,low
26421,8829,4,300,177,56,16,home,0,0.3341533570509424,0.23529411764705882,low
26870,16629,4,300,158,40,25,education,0,0.6188455956235347,0.15384615384615385,low
29532,42857,5,300,36,59,12,home,0,1.4511563335929298,0.38461538461538464,low
27957,16940,3,300,54,71,7,personal,0,0.6059088632949424,0.375,low
68268,61727,1,300,200,38,12,home,0,0.9041731972051736,0.07692307692307693,low
51378,10109,0,300,49,80,1,car,0,0.19675353743747445,0.0,low
17746,3078,4,300,1,28,4,personal,0,0.17343776412914857,0.8,low
54114,7475,5,300,175,60,14,personal,0,0.1381317564446087,0.3333333333333333,low
55488,27874,3,300,169,42,16,car,0,0.5023337958874732,0.17647058823529413,low
56564,22681,0,300,129,45,14,car,0,0.40097233271457616,0.0,low
55645,42716,11,300,200,71,4,car,0,0.767638284872228,2.2,low
52547,5888,4,300,144,73,1,car,0,0.11204993529725203,2.0,low
52232,12617,3,300,133,52,1,home,0,0.24155227538146382,1.5,low
48876,3634,0,300,95,61,8,education,0,0.07434989872537186,0.0,low
20633,50603,10,300,16,53,8,car,0,2.4524086459242027,1.1111111111111112,low
33205,45346,9,300,200,28,5,car,0,1.3655965789315183,1.5,low
62517,60290,7,300,200,42,5,business,0,0.9643622636680635,1.1666666666666667,low
87194,9068,2,300,82,65,22,personal,0,0.10399678880669763,0.08695652173913043,low
27695,31331,5,300,198,52,12,business,0,1.1312463893703062,0.38461538461538464,low
50415,16085,2,300,169,40,14,home,0,0.3190455410980641,0.13333333333333333,low
26124,16276,1,300,93,34,9,home,0,0.6230047846889952,0.1,low
48880,18313,4,300,166,64,1,personal,0,0.3746445449152022,2.0,low
87596,51358,2,300,200,38,12,car,0,0.5862986175325638,0.15384615384615385,low
16318,54880,1,300,136,43,6,home,0,3.362951161223114,0.14285714285714285,low
19777,64637,3,300,173,69,6,education,0,3.268126200829204,0.42857142857142855,low
36029,6439,3,300,200,31,2,business,0,0.17871218429086871,1.0,low
62423,9729,7,300,200,43,8,business,0,0.15585351787773932,0.7777777777777778,low
26902,13353,7,300,85,33,2,car,0,0.49633869828643645,2.3333333333333335,low
23689,62162,11,300,174,41,6,home,0,2.623976361333896,1.5714285714285714,low
17521,26767,2,300,163,69,12,personal,0,1.5276224175322453,0.15384615384615385,low
22409,48750,4,300,23,45,3,car,0,2.175368139223561,1.0,low
55663,25536,8,300,29,38,2,business,0,0.45875251509054327,2.6666666666666665,low
32462,3795,10,300,138,40,3,personal,0,0.11690231956381111,2.5,low
59524,42709,6,300,200,44,6,business,0,0.7174968500629988,0.8571428571428571,low
70413,21377,6,300,30,36,4,car,0,0.30359019513165,1.2,low
42537,23992,6,300,99,35,28,car,0,0.5640133527669378,0.20689655172413793,low
45346,5943,4,300,79,47,12,education,0,0.13105607868216199,0.3076923076923077,low
52629,13131,11,300,69,33,1,personal,0,0.24949648489454684,5.5,low
76806,4870,4,300,146,55,21,personal,0,0.06340567916986733,0.18181818181818182,low
59859,38629,1,300,200,51,14,home,0,0.6453224189776144,0.06666666666666667,low
27114,10809,4,300,134,38,8,home,0,0.39863544163747006,0.4444444444444444,low
42745,44231,0,300,200,56,12,personal,0,1.034740092640247,0.0,low
30321,3666,5,300,110,54,21,personal,0,0.12090231515071566,0.22727272727272727,low
71371,14080,1,300,90,37,2,personal,0,0.19727624278428516,0.3333333333333333,low
26366,33939,2,300,200,51,5,home,0,1.2871771532597565,0.3333333333333333,low
36778,51518,1,300,182,51,2,education,0,1.4007449903477527,0.3333333333333333,low
15173,1526,1,300,16,38,15,personal,0,0.10056675892974826,0.0625,low
43845,6144,3,300,70,52,14,business,0,0.14012680746248232,0.2,low
